Date,week_day,hour,state,road_id,km,city,cause_of_accident,type_of_accident,victims_condition,weather_timestamp,road_direction,wheather_condition,road_type,road_delineation,people,deaths,slightly_injured,severely_injured,uninjured,ignored,total_injured,vehicles_involved,latitude,longitude,regional,police_station
08-05-2023,saturday,11:59:00 AM,PE,424,18,PEDRA,Incompatible velocity,Fall of vehicle occupant,With injured victims,Day,Decreasing,Clear sky,Simple,Curve,1,0,0,1,0,0,1,1,-8.496766,-36.93934,SPRF-PE,DEL04-PE
08/27/2023,sunday,3:05:00 PM,SP,116,191,SANTA ISABEL,Incompatible velocity,Run-off-road,With injured victims,Day,Decreasing,Drizzle,Double,Not Reported,6,0,3,0,3,0,3,3,-23.37555,-46.24818,SPRF-SP,DEL01-SP
08/27/2023,sunday,3:11:00 PM,PE,232,"71,1",GRAVATA,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Day,Decreasing,Clear sky,Double,Straight,2,0,1,0,1,0,1,2,-8.185356,-35.49627,SPRF-PE,DEL02-PE
08/27/2023,sunday,2:50:00 PM,MG,381,"628,5",OLIVEIRA,Incompatible velocity,Run-off-road,With injured victims,Day,Decreasing,Rainy,Double,Not Reported,1,0,1,0,0,0,1,1,-20.82291,-44.80102,SPRF-MG,DEL04-MG
08/27/2023,sunday,1:40:00 PM,AL,104,35,UNIAO DOS PALMARES,Driver was in the opposite direction,Head-on collision,With injured victims,Day,Increasing,Clear sky,Simple,Straight,3,0,2,0,1,0,2,2,-9.161668,-36.01701,SPRF-AL,DEL01-AL
08/27/2023,sunday,2:35:00 PM,MG,381,523,BRUMADINHO,Rain,Run-off-road,With injured victims,Day,Decreasing,Rainy,Double,Straight,2,0,1,0,1,0,1,1,-20.13291,-44.30699,SPRF-MG,DEL04-MG
08/27/2023,sunday,2:50:00 PM,TO,153,676,GURUPI,Acessing the road without seeing the presence of other vehicles,Broadside collision,With dead victims,Day,Decreasing,Clear sky,Simple,Not Reported,3,1,1,1,0,0,2,2,-11.76029,-49.09631,SPRF-TO,DEL01-TO
08/27/2023,sunday,3:40:00 PM,GO,60,"379,5",RIO VERDE,Alcohol and/or drug ingestion by the pedestrian,Run-off-road,Without victims,Day,Increasing,Cloudy,Double,Curve,1,0,0,0,0,1,0,1,-17.7564,-50.8793,SPRF-GO,DEL04-GO
08/27/2023,sunday,1:30:00 PM,MG,354,712,CAXAMBU,Incompatible velocity,Run-off-road,With injured victims,Day,Decreasing,Rainy,Simple,Curve,2,0,2,0,0,0,2,1,-22.04609,-44.92642,SPRF-MG,DEL17-MG
08/27/2023,sunday,2:20:00 PM,RJ,101,229,SILVA JARDIM,Rain,Run-off-road,With injured victims,Day,Decreasing,Rainy,Double,Curve,3,0,2,0,1,0,2,1,-22.56533,-42.36848,SPRF-RJ,DEL02-RJ
08/27/2023,sunday,2:45:00 PM,RJ,116,"49,1",TERESOPOLIS,Oil accumulation on the road,Collision with object,With injured victims,Day,Increasing,Rainy,Simple,Curve,3,0,2,0,1,0,2,1,-22.17771,-42.84707,SPRF-RJ,DEL04-RJ
08/27/2023,sunday,3:40:00 PM,PE,104,75,CARUARU,Excessive use of the car's tire,Run-off-road,Without victims,Day,Decreasing,Clear sky,Simple,Curve,1,0,0,0,0,1,0,1,-8.364408,-35.98615,SPRF-PE,DEL02-PE
08/27/2023,sunday,4:20:00 PM,RS,116,521,PELOTAS,engaging in drifting,Fall of vehicle occupant,With dead victims,Day,Increasing,Clear sky,Double,Not Reported,1,1,0,0,0,0,0,1,-31.70752,-52.36801,SPRF-RS,DEL07-RS
08/27/2023,sunday,10:25:00 AM,GO,153,"182,2",CAMPINORTE,Driver's lack of reaction,Rear-end collision,Without victims,Day,Decreasing,Clear sky,Multiple,Straight,5,0,0,0,5,0,0,2,-14.36089,-49.15846,SPRF-GO,DEL07-GO
08/27/2023,sunday,3:50:00 PM,PE,101,123,ESCADA,Electrical or mechanical flaws,Overturn,With injured victims,Day,Increasing,Clear sky,Double,Straight,2,0,2,0,0,0,2,1,-8.359634,-35.2042,SPRF-PE,DEL01-PE
08/27/2023,sunday,4:50:00 PM,MG,381,941,EXTREMA,Rain,Run-off-road,With injured victims,Day,Decreasing,Rainy,Double,Curve,2,0,2,0,0,0,2,1,-22.86022,-46.34261,SPRF-MG,DEL16-MG
08/27/2023,sunday,3:23:00 PM,PR,373,450,CHOPINZINHO,Driver's lack of reaction,Run-off-road,With injured victims,Day,Decreasing,Clear sky,Simple,Curve,3,0,3,0,0,0,3,1,-25.87297,-52.3482,SPRF-PR,DEL02-PR
08/27/2023,sunday,4:15:00 PM,SC,101,147,ITAPEMA,Driver failed to keep distance from the vehicle in front,Chain reaction crash (pile-up),With injured victims,Day,Decreasing,Clear sky,Multiple,Straight,9,0,1,0,8,0,1,4,-27.08855,-48.61238,SPRF-SC,DEL04-SC
08/27/2023,sunday,4:45:00 PM,CE,20,"403,9",CAUCAIA,Disrespecting the intersection,Broadside collision,Without victims,Day,Decreasing,Clear sky,Simple,Not Reported,3,0,0,0,3,0,0,3,-3.778218,-38.68608,SPRF-CE,DEL01-CE
08/27/2023,sunday,4:53:00 PM,PR,369,"239,2",JANDAIA DO SUL,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Day,Decreasing,Clear sky,Simple,Not Reported,3,0,3,0,0,0,3,2,-23.66174,-51.69187,SPRF-PR,DEL09-PR
08/27/2023,sunday,4:10:00 PM,MG,153,"245,1",FRONTEIRA,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Day,Increasing,Clear sky,Simple,Straight,3,0,1,1,1,0,2,2,-20.29847,-49.20615,SPRF-MG,DEL13-MG
08/27/2023,sunday,3:30:00 PM,PR,163,"149,6",SANTA LUCIA,Driver changed the lane illegally,Broadside collision,With dead victims,Day,Decreasing,Sunny,Double,Not Reported,5,2,0,0,1,2,0,2,-25.42682,-53.57635,SPRF-PR,DEL05-PR
08/27/2023,sunday,4:50:00 PM,MG,40,"741,1",SANTOS DUMONT,Rain,Collision with object,With injured victims,Day,Decreasing,Rainy,Simple,Not Reported,1,0,1,0,0,0,1,1,-21.40505,-43.56732,SPRF-MG,DEL05-MG
08/27/2023,sunday,4:20:00 PM,PB,101,"93,2",CONDE,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Day,Decreasing,Clear sky,Double,Straight,4,0,2,0,2,0,2,2,-7.205825,-34.90879,SPRF-PB,DEL01-PB
08/27/2023,sunday,10:05:00 AM,MG,116,"749,8",LEOPOLDINA,Incompatible velocity,Run-off-road,With injured victims,Day,Decreasing,Rainy,Simple,Curve,2,0,1,0,1,0,1,1,-21.44739,-42.54573,SPRF-MG,DEL07-MG
08/27/2023,sunday,4:30:00 PM,RJ,40,17,TRES RIOS,Accumulation of water on the road,Run-off-road,With injured victims,Sunset,Increasing,Rainy,Double,Curve,3,0,3,0,0,0,3,1,-22.0864,-43.17655,SPRF-RJ,DEL06-RJ
03/21/2023,tuesday,6:26:00 AM,MA,135,7,SAO LUIS,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Sunrise,Decreasing,Clear sky,Double,Not Reported,5,0,2,0,3,0,2,2,-2.636088,-44.26849,SPRF-MA,DEL01-MA
08/27/2023,sunday,2:08:00 PM,MG,381,"708,9",NEPOMUCENO,Rain,Run-off-road,With injured victims,Day,Increasing,Rainy,Double,Curve,4,0,4,0,0,0,4,1,-21.37772,-45.1942,SPRF-MG,DEL04-MG
08/27/2023,sunday,4:00:00 AM,PR,280,"284,5",FLOR DA SERRA DO SUL,Alcohol ingestion by the driver,Run-off-road,Without victims,Night,Increasing,Clear sky,Simple,Curve,1,0,0,0,0,1,0,1,-26.23848,-53.26015,SPRF-PR,DEL02-PR
08/27/2023,sunday,3:30:00 PM,MG,251,456,GRAO MOGOL,Slippery track,Run-off-road,Without victims,Day,Increasing,Cloudy,Simple,Curve,1,0,0,0,1,0,0,1,-16.42186,-43.35166,SPRF-MG,DEL12-MG
08/27/2023,sunday,5:40:00 PM,PI,343,141,PIRACURUCA,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Day,Increasing,Clear sky,Double,Straight,2,0,2,0,0,0,2,2,-3.929562,-41.71381,SPRF-PI,DEL02-PI
08/27/2023,sunday,4:45:00 PM,MG,40,735,SANTOS DUMONT,Rain,Run-off-road,With injured victims,Night,Increasing,Rainy,Simple,Curve,3,0,2,0,1,0,2,1,-21.37013,-43.57559,SPRF-MG,DEL05-MG
08/27/2023,sunday,4:30:00 PM,MG,365,"30,7",MONTES CLAROS,Driver's lack of reaction,Head-on collision,With injured victims,Day,Decreasing,Rainy,Simple,Curve,2,0,1,0,1,0,1,2,-16.84484,-44.1025,SPRF-MG,DEL12-MG
08/26/2023,saturday,11:30:00 PM,MT,174,"151,5",GLORIA DOESTE,Driver's lack of reaction,Run-off-road,With dead victims,Night,Decreasing,Clear sky,Simple,Intersection,1,1,0,0,0,0,0,1,-15.81404,-58.31495,SPRF-MT,DEL03-MT
08/27/2023,sunday,5:40:00 PM,SC,116,285,CAPAO ALTO,Driver's lack of reaction,Collision with object,With injured victims,Day,Decreasing,Clear sky,Simple,Roundabout,2,0,2,0,0,0,2,1,-28.07679,-50.58123,SPRF-SC,DEL05-SC
08/27/2023,sunday,5:40:00 PM,SC,116,285,CAPAO ALTO,Driver's lack of reaction,Collision with object,With injured victims,Sunset,Decreasing,Clear sky,Simple,Not Reported,1,0,1,0,0,0,1,1,-28.07934,-50.58404,SPRF-SC,DEL05-SC
08/27/2023,sunday,6:05:00 PM,RN,110,"49,7",MOSSORO,Driver's lack of reaction,Rear-end collision,With injured victims,Night,Increasing,Clear sky,Double,Straight,2,0,0,1,1,0,1,2,-5.21646,-37.32927,SPRF-RN,DEL04-RN
08/27/2023,sunday,2:20:00 PM,RJ,393,"172,4",TRES RIOS,Accumulation of water on the road,Run-off-road,Without victims,Day,Increasing,Rainy,Simple,Not Reported,2,0,0,0,2,0,0,1,-22.12296,-43.20657,SPRF-RJ,DEL06-RJ
08/27/2023,sunday,6:45:00 PM,SP,116,219,GUARULHOS,Driver's lack of reaction,Side collision (same direction),With injured victims,Night,Decreasing,Rainy,Multiple,Straight,4,0,1,0,3,0,1,2,-23.46144,-46.48885,SPRF-SP,DEL01-SP
08/27/2023,sunday,4:30:00 PM,MG,153,245,FRONTEIRA,Alcohol ingestion by the driver,Rear-end collision,Without victims,Day,Increasing,Clear sky,Simple,Straight,2,0,0,0,1,1,0,1,-20.29847,-49.20615,SPRF-MG,DEL13-MG
08/27/2023,sunday,6:30:00 PM,DF,70,7,BRASILIA,Alcohol ingestion by the driver,Side collision (same direction),Without victims,Night,Decreasing,Drizzle,Multiple,Straight,2,0,0,0,2,0,0,2,-15.7876,-48.11443,SPRF-DF,DEL01-DF
08/27/2023,sunday,2:13:00 PM,MG,381,"791,7",SAO GONCALO DO SAPUCAI,Rain,Run-off-road,With injured victims,Day,Decreasing,Rainy,Double,Curve,3,0,3,0,0,0,3,1,-21.91695,-45.5891,SPRF-MG,DEL16-MG
08/27/2023,sunday,1:00:00 PM,SP,381,50,ATIBAIA,Rain,Collision with object,With injured victims,Day,Decreasing,Drizzle,Double,Straight,2,0,2,0,0,0,2,1,-23.2136,-46.59368,SPRF-SP,DEL03-SP
08/27/2023,sunday,6:50:00 PM,PR,277,2,PARANAGUA,Alcohol ingestion by the driver,Head-on collision,With injured victims,Night,Increasing,Cloudy,Simple,Curve,3,0,2,0,1,0,2,2,-25.5396,-48.55833,SPRF-PR,DEL01-PR
08/27/2023,sunday,2:00:00 PM,MG,381,"251,9",IPATINGA,Alcohol ingestion by the driver,Broadside collision,With injured victims,Day,Increasing,Rainy,Simple,Straight,6,0,1,0,3,2,1,2,-19.48994,-42.56157,SPRF-MG,DEL03-MG
08/27/2023,sunday,7:00:00 PM,SP,116,130,CACAPAVA,Alcohol and/or drug ingestion by the pedestrian,Run-off-road,Without victims,Night,Decreasing,Rainy,Simple,Intersection,1,0,0,0,1,0,0,1,-23.12314,-45.72792,SPRF-SP,DEL02-SP
08/27/2023,sunday,6:40:00 PM,MG,40,510,RIBEIRAO DAS NEVES,Driver failed to keep distance from the vehicle in front,Rear-end collision,With injured victims,Night,Increasing,Clear sky,Double,Not Reported,3,0,2,0,1,0,2,2,-19.77464,-44.12322,SPRF-MG,DEL01-MG
08/27/2023,sunday,8:00:00 PM,RS,386,400,TRIUNFO,Pedestrian was walking in the road,Pedestrian collision,With dead victims,Night,Increasing,Clear sky,Simple,Not Reported,2,1,0,0,1,0,0,1,-29.751,-51.59984,SPRF-RS,DEL04-RS
08/27/2023,sunday,6:50:00 PM,PR,153,367,RIO AZUL,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Night,Decreasing,Cloudy,Simple,Straight,2,0,2,0,0,0,2,2,-25.72145,-50.79475,SPRF-PR,DEL08-PR
08/27/2023,sunday,7:08:00 PM,RO,364,"237,2",CACOAL,Irregular access,Broadside collision,With injured victims,Night,Increasing,Clear sky,Simple,Not Reported,3,0,0,2,1,0,2,2,-11.44168,-61.44977,SPRF-RO,DEL02-RO
08/27/2023,sunday,7:20:00 PM,RJ,101,280,TANGUA,suicide (presumed),Pedestrian collision,With dead victims,Night,Decreasing,Rainy,Double,Straight,4,1,0,0,3,0,0,1,-22.7384,-42.77719,SPRF-RJ,DEL02-RJ
08/27/2023,sunday,6:45:00 PM,MT,163,989,TERRA NOVA DO NORTE,Driver was in the opposite direction,Head-on collision,With dead victims,Night,Decreasing,Clear sky,Simple,Straight,3,1,0,0,2,0,0,2,-10.59295,-55.09527,SPRF-MT,DEL06-MT
08/27/2023,sunday,7:40:00 PM,RJ,101,"299,5",SAO GONCALO,Lane change maneuver,Side collision (same direction),With injured victims,Night,Increasing,Rainy,Double,Straight,3,0,1,0,2,0,1,3,-22.77433,-42.93823,SPRF-RJ,DEL02-RJ
08/27/2023,sunday,7:25:00 PM,PR,369,"486,8",CORBELIA,Alcohol ingestion by the driver,Head-on collision,With injured victims,Night,Decreasing,Clear sky,Simple,Curve,2,0,0,1,1,0,1,2,-24.6836,-53.2279,SPRF-PR,DEL04-PR
08/27/2023,sunday,7:00:00 PM,PR,272,"400,2",FAROL,Urban area without appropriate pedestrian walking,Pedestrian collision,With dead victims,Night,Increasing,Clear sky,Simple,Straight,3,2,0,0,1,0,0,1,-24.09354,-52.69412,SPRF-PR,DEL09-PR
08/27/2023,sunday,8:10:00 PM,CE,20,254,MADALENA,Acessing the road without seeing the presence of other vehicles,Head-on collision,Without victims,Night,Increasing,Clear sky,Simple,Temporary Detour,2,0,0,0,2,0,0,2,-4.759605,-39.4821,SPRF-CE,DEL02-CE
08/27/2023,sunday,6:50:00 PM,SE,101,"68,4",MARUIM,Alcohol ingestion by the driver,Broadside collision,Without victims,Night,Decreasing,Clear sky,Simple,Not Reported,3,0,0,0,3,0,0,2,-10.7241,-37.07334,SPRF-SE,DEL01-SE
08/27/2023,sunday,7:55:00 PM,SC,480,"130,7",CHAPECO,Alcohol ingestion by the driver,Head-on collision,Without victims,Night,Increasing,Clear sky,Double,Straight,4,0,0,0,3,1,0,2,-27.05534,-52.63652,SPRF-SC,DEL07-SC
08/27/2023,sunday,3:30:00 PM,RJ,40,97,DUQUE DE CAXIAS,Driver's lack of reaction,Run-off-road,With injured victims,Day,Decreasing,Rainy,Double,Curve,2,0,1,0,1,0,1,1,-22.57356,-43.27803,SPRF-RJ,DEL01-RJ
08/27/2023,sunday,8:00:00 PM,MG,40,825,SIMAO PEREIRA,Rain,Side collision (same direction),With injured victims,Night,Increasing,Rainy,Double,Not Reported,3,0,1,0,2,0,1,2,-21.97353,-43.28542,SPRF-MG,DEL05-MG
08/27/2023,sunday,7:00:00 PM,MG,365,66,JEQUITAI,Rain,Rollover,With injured victims,Night,Increasing,Rainy,Simple,Straight,3,0,1,1,1,0,2,1,-17.04888,-44.32704,SPRF-MG,DEL12-MG
08/27/2023,sunday,5:40:00 PM,TO,153,"466,1",BARROLANDIA,Driver's lack of reaction,Fall of vehicle occupant,With injured victims,Day,Increasing,Clear sky,Double,Not Reported,1,0,0,1,0,0,1,1,-9.968541,-48.74393,SPRF-TO,DEL01-TO
08/27/2023,sunday,7:30:00 PM,GO,60,"250,2",INDIARA,Incompatible velocity,Run-off-road,With injured victims,Sunset,Decreasing,Clear sky,Double,Straight,3,0,3,0,0,0,3,1,-17.1222,-49.9621,SPRF-GO,DEL01-GO
08/27/2023,sunday,8:25:00 PM,MG,50,81,UBERLANDIA,Road had lots of sand/wreckage,Fall of vehicle occupant,With injured victims,Night,Decreasing,Cloudy,Multiple,Overpass,1,0,0,1,0,0,1,1,-18.97227,-48.21412,SPRF-MG,DEL15-MG
08/27/2023,sunday,7:40:00 PM,RJ,101,413,ITAGUAI,Driver's lack of reaction,Rear-end collision,With injured victims,Night,Decreasing,Rainy,Double,Straight,2,0,1,0,1,0,1,2,-22.89932,-43.86529,SPRF-RJ,DEL01-RJ
08/27/2023,sunday,8:50:00 PM,CE,116,10,FORTALEZA,Alcohol and/or drug ingestion by the pedestrian,Pedestrian collision,With injured victims,Night,Decreasing,Clear sky,Multiple,Straight,3,0,1,0,2,0,1,1,-3.836038,-38.50273,SPRF-CE,DEL01-CE
08/27/2023,sunday,8:20:00 PM,PR,277,2,FOZ DO IGUACU,Electrical or mechanical flaws,Vehicle fire,Without victims,Night,Increasing,Clear sky,Double,Straight,1,0,0,0,1,0,0,1,-25.49856,-54.58355,SPRF-PR,DEL01-PR
08/27/2023,sunday,8:30:00 PM,RO,364,242,CACOAL,Driver's lack of reaction,Side collision (same direction),With injured victims,Night,Decreasing,Cloudy,Simple,Roundabout,3,0,1,1,1,0,2,2,-11.44085,-61.48768,SPRF-RO,DEL02-RO
08/27/2023,sunday,4:35:00 PM,MG,40,"130,3",JOAO PINHEIRO,Driver's lack of reaction,Rollover,With injured victims,Day,Decreasing,Cloudy,Simple,Straight,7,0,3,0,4,0,3,1,-17.70612,-46.28554,SPRF-MG,DEL14-MG
08/27/2023,sunday,7:00:00 PM,SP,116,538,BARRA DO TURVO,Driver's lack of reaction,Collision with object,With injured victims,Night,Increasing,Rainy,Simple,Curve,2,0,1,0,1,0,1,1,-24.97172,-48.3731,SPRF-SP,DEL05-SP
08/27/2023,sunday,9:00:00 PM,MS,163,"461,2",CAMPO GRANDE,Incompatible velocity,Overturn,With injured victims,Night,Decreasing,Clear sky,Simple,Straight,1,0,1,0,0,0,1,1,-20.62949,-54.57205,SPRF-MS,DEL01-MS
08/27/2023,sunday,8:00:00 PM,MG,381,426,CAETE,Electrical or mechanical flaws,Vehicle fire,With injured victims,Night,Increasing,Cloudy,Double,Straight,2,0,1,0,1,0,1,1,-19.78686,-43.68925,SPRF-MG,DEL01-MG
08/27/2023,sunday,7:55:00 PM,BA,116,867,VITORIA DA CONQUISTA,The driver passed the next car improperly,Head-on collision,With dead victims,Night,Increasing,Cloudy,Simple,Straight,2,1,0,0,1,0,0,2,-15.24974,-41.10535,SPRF-BA,DEL08-BA
08/27/2023,sunday,8:00:00 PM,MG,116,"636,3",DIVINO,Driver's lack of reaction,Rear-end collision,With injured victims,Night,Decreasing,Rainy,Simple,Straight,2,0,1,0,0,1,1,2,-20.60151,-42.20862,SPRF-MG,DEL07-MG
08/27/2023,sunday,7:15:00 PM,SC,101,359,SANGAO,Disrespecting the intersection,Broadside collision,With injured victims,Night,Increasing,Clear sky,Simple,Not Reported,2,0,1,0,1,0,1,2,-28.65058,-49.10516,SPRF-SC,DEL02-SC
08/27/2023,sunday,10:00:00 PM,GO,153,"442,3",ANAPOLIS,Animals on the road,Animal collision,With injured victims,Night,Decreasing,Rainy,Double,Not Reported,3,0,2,1,0,0,3,1,-16.34882,-48.92688,SPRF-GO,DEL02-GO
08/27/2023,sunday,10:00:00 PM,PR,487,"178,1",CAMPO MOURAO,Alcohol ingestion by the driver,Rear-end collision,With injured victims,Night,Increasing,Clear sky,Simple,Roundabout,2,0,1,0,1,0,1,2,-24.04319,-52.40048,SPRF-PR,DEL09-PR
06-02-2023,friday,6:30:00 PM,SC,116,"231,7",CORREIA PINTO,Animals on the road,Animal collision,Without victims,Night,Increasing,Clear sky,Simple,Straight,1,0,0,0,1,0,0,1,-27.68565,-50.33493,SPRF-SC,DEL05-SC
08/27/2023,sunday,9:11:00 PM,MT,163,843,SINOP,Animals on the road,Animal collision,With injured victims,Night,Increasing,Clear sky,Simple,Straight,1,0,0,1,0,0,1,1,-11.91612,-55.50952,SPRF-MT,DEL06-MT
08/27/2023,sunday,10:25:00 PM,PR,376,"191,8",MARIALVA,Alcohol ingestion by the driver,Overturn,With injured victims,Night,Increasing,Clear sky,Double,Straight,1,0,1,0,0,0,1,1,-23.48387,-51.82125,SPRF-PR,DEL09-PR
08/27/2023,sunday,9:45:00 PM,PI,343,592,FLORIANO,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Night,Decreasing,Clear sky,Double,Roundabout,2,0,1,0,0,1,1,2,-6.777214,-43.03311,SPRF-PI,DEL03-PI
08/27/2023,sunday,7:00:00 PM,PR,163,"28,7",SANTO ANTONIO DO SUDOESTE,Driver's lack of reaction,Run-off-road,Without victims,Sunset,Decreasing,Clear sky,Simple,Straight,1,0,0,0,0,1,0,1,-26.1535,-53.68508,SPRF-PR,DEL02-PR
08/27/2023,sunday,11:20:00 PM,PR,376,3,SAO JOSE DOS PINHAIS,Alcohol ingestion by the driver,Rear-end collision,With injured victims,Night,Increasing,Clear sky,Double,Straight,4,0,3,0,0,1,3,2,-25.5307,-49.1958,SPRF-PR,DEL01-PR
08/27/2023,sunday,10:45:00 PM,RJ,393,285,VOLTA REDONDA,Alcohol ingestion by the driver,Collision with object,Without victims,Night,Decreasing,Drizzle,Simple,Intersection,1,0,0,0,1,0,0,1,-22.50546,-44.07292,SPRF-RJ,DEL05-RJ
08/27/2023,sunday,11:25:00 PM,GO,153,503,GOIANIA,Poor ilumination (of the road),Pedestrian collision,With dead victims,Night,Decreasing,Clear sky,Double,Curve,2,1,0,0,1,0,0,1,-16.73108,-49.24341,SPRF-GO,DEL01-GO
08/27/2023,sunday,11:10:00 PM,RS,290,"486,3",ROSARIO DO SUL,Alcohol ingestion by the driver,Run-off-road,With injured victims,Night,Increasing,Clear sky,Simple,Straight,2,0,0,1,1,0,1,1,-30.24001,-54.98207,SPRF-RS,DEL11-RS
08/27/2023,sunday,10:00:00 PM,SC,280,"248,5",CANOINHAS,Prohibited conversion,Side collision (same direction),With injured victims,Night,Decreasing,Clear sky,Simple,Not Reported,2,0,1,0,0,1,1,2,-26.25131,-50.52296,SPRF-SC,DEL06-SC
08/28/2023,monday,12:30:00 AM,SC,101,89,BARRA VELHA,Alcohol ingestion by the driver,Run-off-road,With injured victims,Night,Decreasing,Clear sky,Multiple,Straight,2,0,1,0,1,0,1,1,-26.65176,-48.68722,SPRF-SC,DEL03-SC
08/27/2023,sunday,7:45:00 PM,SP,381,83,SAO PAULO,Electrical or mechanical flaws,Vehicle fire,Without victims,Night,Increasing,Rainy,Simple,Straight,1,0,0,0,0,1,0,1,-23.42399,-46.57511,SPRF-SP,DEL03-SP
08/27/2023,sunday,7:00:00 PM,MT,174,388,CONQUISTA DOESTE,Alcohol ingestion by the driver,Head-on collision,With injured victims,Night,Decreasing,Clear sky,Simple,Straight,2,0,0,1,1,0,1,2,-14.48255,-59.58194,SPRF-MT,DEL04-MT
08/28/2023,monday,12:40:00 AM,GO,40,"10,7",VALPARAISO DE GOIAS,Incompatible velocity,Rear-end collision,Without victims,Night,Decreasing,Cloudy,Double,Straight,4,0,0,0,4,0,0,2,-16.13128,-47.95792,SPRF-DF,DEL01-DF
08/27/2023,sunday,11:30:00 PM,PE,408,"27,8",TIMBAUBA,Alcohol ingestion by the driver,Collision with object,With dead victims,Night,Increasing,Rainy,Simple,Straight,2,1,0,1,0,0,1,1,-7.594033,-35.2447,SPRF-PE,DEL01-PE
08/28/2023,monday,1:30:00 AM,RS,116,"257,8",ESTEIO,Driver's lack of reaction,Collision with object,With injured victims,Night,Increasing,Clear sky,Double,Straight,1,0,1,0,0,0,1,1,-29.85742,-51.18102,SPRF-RS,DEL01-RS
08/28/2023,monday,1:45:00 AM,RS,290,"36,6",SANTO ANTONIO DA PATRULHA,Driver was sleeping,Run-off-road,With injured victims,Night,Decreasing,Clear sky,Double,Straight,1,0,1,0,0,0,1,1,-29.88554,-50.62423,SPRF-RS,DEL03-RS
08/28/2023,monday,12:30:00 AM,MT,163,750,SORRISO,Driver was in the opposite direction,Head-on collision,With injured victims,Night,Decreasing,Cloudy,Double,Straight,2,0,0,2,0,0,2,2,-12.57232,-55.72722,SPRF-MT,DEL06-MT
08/28/2023,monday,1:00:00 AM,GO,60,78,ANAPOLIS,Alcohol ingestion by the driver,Collision with object,Without victims,Night,Decreasing,Cloudy,Double,Not Reported,3,0,0,0,0,3,0,1,-16.29726,-48.80481,SPRF-GO,DEL02-GO
08/28/2023,monday,2:49:00 AM,RJ,101,311,SAO GONCALO,Animals on the road,Animal collision,With injured victims,Night,Decreasing,Drizzle,Double,Straight,5,0,1,0,4,0,1,4,-22.83708,-43.09492,SPRF-RJ,DEL02-RJ
08/28/2023,monday,1:50:00 AM,RJ,101,295,ITABORAI,Driver's lack of reaction,Collision with object,Without victims,Night,Decreasing,Rainy,Multiple,Straight,4,0,0,0,4,0,0,1,-22.76365,-42.90224,SPRF-RJ,DEL02-RJ
08/28/2023,monday,2:30:00 AM,BA,101,"747,6",ITABELA,Driver's lack of reaction,Collision with object,Without victims,Night,Decreasing,Clear sky,Simple,Curve,1,0,0,0,0,1,0,1,-16.74402,-39.45473,SPRF-BA,DEL09-BA
08/28/2023,monday,4:20:00 AM,ES,101,"285,6",CARIACICA,Accumulation of water on the road,Run-off-road,With injured victims,Sunrise,Increasing,Rainy,Multiple,Temporary Detour,2,0,0,1,1,0,1,1,-20.25148,-40.3727,SPRF-ES,DEL01-ES
08/28/2023,monday,5:00:00 AM,GO,414,325,COCALZINHO DE GOIAS,Incompatible velocity,Run-off-road,With injured victims,Sunrise,Decreasing,Rainy,Simple,Curve,2,0,1,1,0,0,2,1,-15.41718,-48.62436,SPRF-GO,DEL02-GO
08/28/2023,monday,6:20:00 AM,SC,470,170,POUSO REDONDO,Static object on the drainage gate,Overturn,With injured victims,Day,Increasing,Cloudy,Simple,Not Reported,1,0,0,1,0,0,1,1,-27.26524,-49.88375,SPRF-SC,DEL04-SC
